Date,Open,High,Low,Close,VWAP
2017-06-20,246.99,247.0,245.745,245.78,246.460301
2017-06-21,246.17,246.34,245.16,245.68,245.767729
2017-06-22,245.71,246.285,245.385,245.6,245.882882
2017-06-23,245.69,246.2666,245.273,245.85,245.883145
2017-06-26,246.66,247.1412,245.79,246.0,246.346381
2017-06-27,244.62,245.01,242.94,243.04,244.032259
2017-06-28,244.16,245.34,243.86,245.1,244.88509
2017-06-29,245.31,245.36,241.58,243.03,243.314455
2017-06-30,243.93,244.33,243.2,243.41,243.75603
2017-07-03,244.5,245.01,243.85,243.87,244.588864
2017-07-05,244.25,244.63,243.33,244.39,244.191216
2017-07-06,243.53,243.65,241.96,242.19,242.882735
2017-07-07,242.82,243.91,242.64,243.71,243.495594
2017-07-10,243.57,244.42,243.4,243.94,244.02831
2017-07-11,243.8,244.17,242.48,243.82,243.60862
2017-07-12,244.97,245.84,244.96,245.65,245.578146
2017-07-13,245.69,246.2,245.42,246.03,245.945163
2017-07-14,246.09,247.63,245.97,247.1,246.919048
2017-07-17,247.13,247.58,246.98,247.15,247.253951
2017-07-18,246.72,247.38,246.32,247.36,246.965138
2017-07-19,247.71,248.67,247.68,248.62,248.305988
2017-07-20,248.96,249.1,248.15,248.74,248.775452
2017-07-21,248.11,248.57,247.84,248.55,248.242503
2017-07-24,248.45,248.6454,247.95,248.49,248.367112
2017-07-25,249.36,249.48,248.84,249.07,249.191455
2017-07-26,249.44,249.48,248.8,249.14,249.189507
2017-07-27,249.66,249.685,247.34,248.91,248.644162
2017-07-28,248.32,248.7288,247.8,248.56,248.332159
2017-07-31,249.04,249.15,248.2,248.46,248.5972
2017-08-01,249.15,249.18,248.48,248.99,248.89618
2017-08-02,249.16,249.28,248.05,249.12,248.63393
2017-08-03,248.98,249.01,248.32,248.68,248.740128
2017-08-04,249.2,249.47,248.65,249.06,248.997681
2017-08-07,249.17,249.55,249.04,249.52,249.322175
2017-08-08,249.19,250.6,248.51,248.97,249.5505
2017-08-09,248.12,248.99,247.73,248.92,248.403943
2017-08-10,247.95,248.1,245.3516,245.47,246.587082
2017-08-11,245.65,246.44,245.39,245.72,245.847572
2017-08-14,247.25,248.45,247.24,248.17,248.13135
2017-08-15,248.67,248.67,247.83,248.15,248.24081
2017-08-16,248.77,249.24,248.13,248.6,248.669941
2017-08-17,247.91,248.27,244.755,244.8,246.257046
2017-08-18,244.54,245.8,243.83,244.25,244.568156
2017-08-21,244.25,244.82,243.45,244.59,244.320612
2017-08-22,245.21,247.275,245.19,247.0,246.498551
2017-08-23,245.97,246.6905,245.81,246.15,246.289618
2017-08-24,246.66,246.83,245.39,245.69,245.952935
2017-08-25,246.56,247.27,246.05,246.18,246.498297
2017-08-28,246.81,246.85,245.75,246.23,246.192872
2017-08-29,244.76,246.81,244.57,246.54,246.052003
2017-08-30,246.5,247.99,246.29,247.73,247.413155
2017-08-31,248.39,249.46,248.3,249.14,248.983277
2017-09-01,249.63,250.03,249.38,249.57,249.732476
2017-09-05,248.91,249.19,246.62,247.78,247.905234
2017-09-06,248.55,248.975,247.91,248.61,248.169576
2017-09-07,248.96,248.96,248.09,248.61,248.492707
2017-09-08,248.19,248.79,247.99,248.19,248.340633
2017-09-11,249.75,251.01,249.73,250.9,250.6363
2017-09-12,251.35,251.81,251.15,251.8,251.512558
2017-09-13,251.42,251.94,251.32,251.91,251.683257
2017-09-14,251.51,252.03,251.33,251.82,251.784523
2017-09-15,251.7,252.24,251.54,252.14,251.955531
2017-09-18,252.58,253.09,252.2415,252.71,252.743077
2017-09-19,252.96,253.05,252.5851,252.95,252.895977
2017-09-20,253.05,253.16,251.9,253.1,252.763601
2017-09-21,252.87,252.945,252.16,252.36,252.578417
2017-09-22,252.01,252.6,251.99,252.37,252.280353
2017-09-25,252.1,252.52,251.04,251.89,251.751442
2017-09-26,251.1,251.37,250.49,250.75,250.884924
2017-09-27,251.6,252.17,250.55,251.73,251.421134
2017-09-28,251.38,252.13,251.32,252.0,251.836872
2017-09-29,252.02,253.02,251.82,252.93,252.597188
2017-10-02,253.19,253.99,253.11,253.97,253.636699
2017-10-03,254.13,254.59,253.93,254.57,254.291405
2017-10-04,254.4,255.15,254.2855,254.9,254.770688
2017-10-05,255.27,256.42,255.12,256.38,255.998767
2017-10-06,255.88,256.19,255.6,256.11,255.876105
2017-10-09,256.34,256.42,255.37,255.68,255.834333
2017-10-10,256.35,256.77,255.72,256.34,256.132808
2017-10-11,256.3,256.74,256.05,256.71,256.468702
2017-10-12,256.35,256.78,256.0974,256.34,256.421641
2017-10-13,256.9,257.01,256.49,256.63,256.770274
2017-10-16,256.92,257.24,256.54,257.05,256.871619
2017-10-17,256.97,257.25,256.72,257.21,256.993588
2017-10-18,257.64,257.69,257.24,257.43,257.493744
2017-10-19,256.57,257.55,256.0795,257.53,257.099098
2017-10-20,258.48,258.88,258.16,258.85,258.491491
2017-10-23,259.21,259.22,257.75,257.86,258.201089
2017-10-24,258.31,258.56,257.89,258.25,258.281083
2017-10-25,257.9,258.04,255.719,257.04,256.824429
2017-10-26,257.75,258.03,257.29,257.35,257.616895
2017-10-27,258.24,259.64,257.9,259.41,259.123205
2017-10-30,258.99,259.345,258.17,258.52,258.61221
2017-10-31,258.94,259.19,258.56,258.81,258.888726
2017-11-01,259.79,260.19,258.82,259.23,259.485198
2017-11-02,259.17,259.49,257.94,259.37,258.953601
2017-11-03,259.54,260.25,259.06,260.18,259.819012
2017-11-06,260.04,260.77,259.99,260.62,260.493626
2017-11-07,260.8,261.12,259.87,260.49,260.421207
2017-11-08,260.25,261.0,259.94,260.94,260.577471
2017-11-09,259.49,260.16,258.11,259.99,259.415981
2017-11-10,259.48,259.97,259.13,259.81,259.635169
2017-11-13,259.06,260.3631,259.02,260.1,259.976774
2017-11-14,259.14,259.62,258.28,259.58,259.230769
2017-11-15,258.39,258.979,257.38,258.18,258.262821
2017-11-16,259.3,260.82,259.26,260.34,260.336232
2017-11-17,259.88,260.19,259.54,259.63,259.92969
2017-11-20,259.91,260.2799,259.61,260.04,260.036889
2017-11-21,260.95,261.97,260.87,261.73,261.626036
2017-11-22,261.76,261.91,261.34,261.54,261.623144
2017-11-24,262.06,262.27,261.95,262.09,262.105095
2017-11-27,262.18,262.54,261.79,262.01,262.149242
2017-11-28,262.59,264.7,262.45,264.65,263.61444
2017-11-29,264.84,265.4432,264.0,264.48,264.59412
2017-11-30,265.58,267.87,265.5,266.89,266.789533
2017-12-01,266.61,267.1385,262.57,266.26,265.505279
2017-12-04,268.13,268.65,265.95,265.98,267.622889
2017-12-05,264.99,266.97,264.84,264.99,265.888462
2017-12-06,265.17,265.55,264.53,265.05,265.114607
2017-12-07,264.9,266.24,264.77,265.85,265.743359
2017-12-08,267.26,267.37,266.56,267.3,267.047849
2017-12-11,268.22,268.23,267.335,268.22,267.82153
2017-12-12,269.05,269.17,268.19,268.63,268.797663
2017-12-13,268.9,269.41,268.51,268.57,269.007069
2017-12-14,268.93,269.07,267.44,267.53,268.233984
2017-12-15,268.7,270.25,268.61,269.79,269.588363
2017-12-18,271.31,271.84,271.23,271.47,271.530952
2017-12-19,270.48,270.48,269.06,269.13,269.594263
2017-12-20,270.21,270.3,268.665,268.99,269.277859
2017-12-21,269.68,270.34,269.27,269.53,269.795941
2017-12-22,269.55,269.6,268.86,269.46,269.30923
2017-12-26,269.04,269.38,268.85,269.12,269.080352
2017-12-27,269.3,269.68,268.9701,269.29,269.292785
2017-12-28,269.8,269.88,269.41,269.79,269.619268
2017-12-29,270.5,270.5,268.59,268.85,269.472714
2018-01-02,269.84,270.85,269.37,270.85,270.365109
2018-01-03,271.05,272.63,270.95,272.42,272.092947
2018-01-04,273.23,274.17,273.11,273.6,273.739754
2018-01-05,274.55,275.56,273.98,275.33,274.83251
2018-01-08,275.37,276.11,274.99,275.94,275.676029
2018-01-09,276.44,277.2548,276.1182,276.57,276.762339
2018-01-10,275.72,276.44,274.941,276.13,275.938421
2018-01-11,276.78,278.13,276.59,278.09,277.430569
2018-01-12,278.48,280.15,278.34,279.91,279.631284
2018-01-16,281.4,282.15,278.2,278.9,279.850127
2018-01-17,280.05,282.11,279.24,281.68,280.955385
2018-01-18,281.57,282.01,280.6385,281.26,281.418816
2018-01-19,281.89,282.49,281.21,282.49,281.880025
2018-01-22,282.21,284.76,282.19,284.73,283.570175
2018-01-23,284.82,285.7,284.48,285.39,285.255713
2018-01-24,286.13,286.8,283.93,285.24,285.426332
2018-01-25,286.22,286.35,284.5,285.35,285.502735
2018-01-26,286.35,288.69,286.06,288.66,287.517282
2018-01-29,288.11,288.55,286.62,286.75,287.604892
2018-01-30,284.64,285.3835,283.3,283.65,284.169903
2018-01-31,284.8,285.4,282.76,284.15,284.115302
2018-02-01,283.16,285.16,282.77,283.79,283.971666
2018-02-02,282.1,282.29,277.44,277.53,279.65262
2018-02-05,275.45,277.86,265.17,266.05,271.888459
2018-02-06,261.88,271.64,260.57,271.26,266.73833
2018-02-07,270.46,274.359,269.59,269.59,271.865377
2018-02-08,269.94,270.12,259.46,259.62,264.990301
2018-02-09,262.77,265.539,254.769,263.67,259.994731
2018-02-12,265.67,268.93,263.82,267.18,266.880501
2018-02-13,265.9,268.56,265.24,267.96,267.0188
2018-02-14,266.36,271.98,266.22,271.65,269.785826
2018-02-15,273.52,275.03,270.78,275.02,273.220833
2018-02-16,274.36,277.3599,274.23,275.09,275.641644
2018-02-20,274.04,275.69,272.52,273.41,274.155369
2018-02-21,273.9,276.73,271.98,272.0,274.470716
2018-02-22,273.13,275.07,271.63,272.37,273.353097
2018-02-23,273.85,276.74,273.29,276.72,274.736806
2018-02-26,277.96,280.0632,277.33,279.96,278.989982
2018-02-27,280.2,281.03,276.41,276.48,278.731425
2018-02-28,277.74,278.23,273.33,273.34,276.154814
2018-03-01,273.46,275.17,267.95,269.7,271.234822
2018-03-02,267.69,271.71,266.77,271.2,269.256346
2018-03-05,269.71,274.91,269.59,274.2,273.293602
2018-03-06,275.29,275.42,273.19,274.95,274.592325
2018-03-07,272.43,275.19,272.231,274.85,273.832257
2018-03-08,275.565,276.26,274.45,276.13,275.444888
2018-03-09,277.77,280.92,277.39,280.82,279.86962
2018-03-12,281.32,282.0,280.1601,280.59,280.946261
2018-03-13,281.93,282.5,278.11,278.77,280.030565
2018-03-14,279.9,280.1019,276.74,277.34,277.863732
2018-03-15,277.96,278.66,276.47,277.05,277.429046
2018-03-16,277.66,278.53,277.3,277.3,277.845432
2018-03-19,276.49,276.5,271.72,273.58,273.863751
2018-03-20,274.01,274.76,273.3,274.06,274.085111
2018-03-21,273.98,276.4,273.3,273.56,274.537541
2018-03-22,269.67,270.7285,265.21,265.47,267.88888
2018-03-23,266.0,266.83,259.61,259.83,263.177722
2018-03-26,264.07,267.24,261.19,267.0,264.248821
2018-03-27,267.98,268.59,260.61,262.32,264.820748
2018-03-28,262.52,264.44,260.36,261.62,262.235536
2018-03-29,262.86,267.05,262.071,265.37,264.712466
2018-04-02,264.37,264.93,256.43,259.21,259.461219
2018-04-03,260.63,263.04,258.6,262.58,260.868031
2018-04-04,258.52,266.17,258.35,265.63,262.40449
2018-04-05,267.35,268.42,266.14,267.48,267.375107
2018-04-06,265.2,266.94,259.76,261.57,262.85149
2018-04-09,263.23,266.64,262.31,262.7,264.463154
2018-04-10,266.11,267.86,264.79,266.97,266.639394
2018-04-11,265.27,267.43,265.18,265.52,266.067553
2018-04-12,267.09,268.82,266.87,267.79,267.973302
2018-04-13,269.3,269.361,265.8,266.97,267.326265
2018-04-16,268.8,270.03,267.9,269.19,269.042741
2018-04-17,271.18,272.729,270.58,272.07,271.780224
2018-04-18,272.54,273.14,271.76,272.19,272.672473
2018-04-19,271.48,271.71,269.55,270.72,270.498295
2018-04-20,270.65,270.89,267.45,268.44,268.823541
2018-04-23,269.16,269.72,267.19,268.44,268.58158
2018-04-24,269.55,269.8,263.05,264.89,265.915299
2018-04-25,264.7,265.92,262.67,265.42,264.337263
2018-04-26,266.6,269.06,266.1,268.15,267.755086
2018-04-27,268.79,269.18,267.3,268.39,268.471467
2018-04-30,269.07,269.7,266.2,266.31,267.862114
2018-05-01,265.78,266.92,263.9,266.83,265.317326
2018-05-02,266.58,267.48,264.53,264.97,265.942824
2018-05-03,264.0,265.15,260.81,264.4,263.141245
2018-05-04,263.31,268.595,262.94,267.82,266.968689
2018-05-07,268.75,269.84,267.95,268.79,268.984232
2018-05-08,268.33,269.13,266.97,268.68,268.155054
2018-05-09,269.51,271.72,268.95,271.44,270.748026
2018-05-10,272.24,274.27,272.07,273.9,273.450937
2018-05-11,274.04,275.04,273.48,274.47,274.328575
2018-05-14,275.22,275.94,274.28,274.82,275.111987
2018-05-15,273.45,273.5,271.91,272.81,272.683886
2018-05-16,272.98,274.62,272.98,274.1,274.009612
2018-05-17,273.82,275.12,272.9811,273.88,274.050096
2018-05-18,273.49,273.916,272.81,273.21,273.455426
2018-05-21,274.86,275.87,274.461,275.21,275.211844
2018-05-22,275.86,276.17,274.13,274.47,275.396562
2018-05-23,273.05,275.3,272.915,275.25,273.991631
2018-05-24,274.83,275.12,272.67,274.75,274.361303
2018-05-25,274.05,274.76,273.46,273.98,274.073023
2018-05-29,272.16,273.033,269.62,270.93,271.072965
2018-05-30,272.45,274.99,272.3,274.55,273.923542
2018-05-31,274.09,274.35,272.14,272.73,273.12819
2018-06-01,274.32,275.85,274.27,275.53,275.21958
2018-06-04,276.4,277.1,276.19,276.81,276.712082
2018-06-05,276.93,277.45,276.1,277.06,276.915699
2018-06-06,277.73,279.47,277.01,279.44,278.51745
2018-06-07,279.9,280.24,278.27,279.26,279.29068
2018-06-08,278.78,280.18,278.6,280.04,279.612032
2018-06-11,280.34,281.3268,280.25,280.51,280.880587
2018-06-12,281.03,281.29,280.15,280.89,280.851157
2018-06-13,281.13,281.44,279.76,279.92,280.720098
2018-06-14,280.91,281.28,280.03,280.71,280.634706
2018-06-15,279.84,280.7,278.55,280.31,279.716185
2018-06-18,278.68,279.91,278.1383,279.7,279.357133
2018-06-19,277.19,278.93,276.69,278.67,278.024297
2018-06-20,279.48,279.91,278.78,279.25,279.367647
2018-06-21,279.15,279.15,276.8421,277.32,277.791169
2018-06-22,278.89,278.96,277.66,277.89,278.462504
2018-06-25,276.6,276.76,272.23,274.1,274.03361
2018-06-26,273.5,274.4,272.64,273.47,273.691102
2018-06-27,274.08,275.7126,271.03,271.12,273.626683
2018-06-28,271.08,273.61,270.32,272.82,271.899422
2018-06-29,273.99,275.54,273.05,273.05,274.31556
2018-07-02,271.36,273.94,271.1,273.82,272.674529
2018-07-03,274.75,274.86,272.29,272.73,274.038738
2018-07-05,274.05,275.07,272.83,275.07,274.245832
2018-07-06,275.03,277.74,274.62,277.21,276.886451
2018-07-09,278.45,279.86,278.42,279.81,279.388442
2018-07-10,280.2,280.95,280.01,280.83,280.549476
2018-07-11,279.07,279.97,278.4462,278.74,279.120658
2018-07-12,280.18,281.36,279.54,281.14,280.777713
2018-07-13,281.12,281.89,280.6,281.43,281.523465
2018-07-16,281.6,281.74,280.8,281.33,281.222124
2018-07-17,280.4,282.87,280.36,282.47,282.036535
2018-07-18,282.55,283.15,282.01,283.09,282.802688
2018-07-19,282.27,282.69,281.42,281.92,282.139513
2018-07-20,281.71,282.43,281.45,281.62,281.890941
2018-07-23,281.4,282.4,280.981,282.14,281.982569
2018-07-24,283.72,284.53,282.605,283.55,283.620908
2018-07-25,283.35,286.38,283.27,286.18,284.566566
2018-07-26,285.18,286.105,285.08,285.19,285.478721
2018-07-27,285.7,285.8,282.36,283.36,283.798637
2018-07-30,283.47,283.65,281.31,281.77,282.228357
2018-07-31,282.83,283.99,282.35,283.28,283.243064
2018-08-01,283.46,284.1,282.11,282.88,283.120624
2018-08-02,281.35,284.56,281.12,284.23,283.229863
2018-08-03,284.53,285.65,284.32,285.55,285.203203
2018-08-06,285.55,286.99,285.2,286.65,286.437439
2018-08-07,287.43,288.02,287.25,287.47,287.726998
2018-08-08,287.41,287.94,286.97,287.37,287.519626
2018-08-09,287.51,287.99,286.94,287.11,287.4863
2018-08-10,285.43,286.04,284.36,285.07,285.249991
2018-08-13,285.47,286.169,283.77,284.11,284.6931
2018-08-14,284.93,286.1639,284.5,285.93,285.587736
2018-08-15,284.37,284.47,282.15,283.65,283.233905
2018-08-16,285.37,287.07,285.37,286.1,286.240523
2018-08-17,285.87,287.5905,285.4,287.04,286.660596
2018-08-20,287.6,288.01,287.0744,287.74,287.668723
2018-08-21,288.31,289.361,288.132,288.23,288.801731
2018-08-22,287.91,288.79,287.6,288.22,288.358092
2018-08-23,287.97,288.97,287.47,287.73,287.996494
2018-08-24,288.48,289.72,288.4176,289.52,289.342015
2018-08-27,290.9,291.97,290.73,291.81,291.636447
2018-08-28,292.39,292.49,291.47,291.89,291.900319
2018-08-29,292.25,293.83,291.96,293.54,293.23713
2018-08-30,293.0,293.46,291.7,292.29,292.866447
2018-08-31,291.93,292.9,291.37,292.44,292.217871
2018-09-04,291.94,292.29,290.76,291.95,291.609688
2018-09-05,291.5,291.7,289.95,291.16,291.031719
2018-09-06,291.19,291.57,289.05,290.31,290.202005
2018-09-07,289.0,290.77,288.77,289.6,289.86225
2018-09-10,290.82,291.11,289.94,290.25,290.356736
2018-09-11,289.4,291.62,289.03,291.22,290.789756
2018-09-12,291.13,291.86,290.3,291.24,291.146231
2018-09-13,292.39,293.12,292.09,292.92,292.683721
2018-09-14,293.16,293.36,292.1,292.91,292.897526
2018-09-17,292.91,292.94,291.1219,291.44,291.962873
2018-09-18,291.66,293.69,291.66,293.07,293.067097
2018-09-19,293.03,293.8,292.95,293.28,293.364644
2018-09-20,294.74,296.07,294.63,295.76,295.471365
2018-09-21,296.57,296.69,295.26,295.36,296.014074
2018-09-24,294.79,294.9399,293.8,294.47,294.429153
2018-09-25,294.97,295.07,293.92,294.16,294.352763
2018-09-26,293.04,294.4067,291.58,292.02,293.058767
2018-09-27,292.57,294.07,291.934,292.82,293.251409
2018-09-28,292.15,293.44,292.1,292.73,292.757865
2018-10-01,294.3,295.0967,293.16,293.87,294.288065
2018-10-02,293.73,294.5324,293.32,293.75,293.931771
2018-10-03,294.92,295.4,293.51,293.95,294.526513
2018-10-04,293.3919,293.42,289.82,291.74,291.485846
2018-10-05,291.87,292.44,288.36,289.93,290.236074
2018-10-08,289.17,290.36,287.6,289.94,289.16955
2018-10-09,289.55,291.01,288.93,289.59,289.899778
2018-10-10,288.94,288.99,279.94,280.25,284.458593
2018-10-11,279.23,280.97,272.4,274.33,277.296083
2018-10-12,278.83,279.14,274.39,278.03,277.228342
2018-10-15,277.59,279.0935,276.37,276.53,277.710087
2018-10-16,278.65,282.96,278.13,282.62,280.814658
2018-10-17,282.55,283.225,279.63,282.56,282.134422
2018-10-18,281.4743,282.1294,277.02,278.51,279.095848
2018-10-19,279.26,281.369,277.59,278.27,279.279023
2018-10-22,279.06,279.41,276.44,277.22,277.668565
2018-10-23,272.96,276.89,270.61,275.57,273.490771
2018-10-24,275.39,275.79,266.64,267.14,271.334617
2018-10-25,269.37,273.83,268.2,272.02,271.269189
2018-10-26,267.87,270.7311,264.24,267.1,267.153635
2018-10-29,270.84,272.25,261.85,265.61,267.45093
2018-10-30,265.64,270.12,265.08,269.86,267.757804
2018-10-31,272.79,275.24,272.18,272.76,273.546968
2018-11-01,273.66,275.76,272.4077,275.42,274.585178
2018-11-02,276.75,277.25,271.61,273.89,274.099845
2018-11-05,274.58,276.04,273.39,275.57,274.948653
2018-11-06,275.4,277.34,275.31,277.16,276.427679
2018-11-07,279.6273,283.23,279.18,283.13,281.437202
2018-11-08,282.3,283.33,281.35,282.52,282.428494
2018-11-09,281.15,281.34,278.25,279.96,280.090028
2018-11-12,279.25,279.5075,274.0101,274.51,275.914264
2018-11-13,275.11,277.37,273.2636,274.11,274.862359
2018-11-14,276.2,276.65,270.43,272.21,273.22435
2018-11-15,270.81,275.5667,268.956,274.96,272.803769
2018-11-16,273.83,276.73,273.29,275.74,275.225691
2018-11-19,275.11,275.37,270.08,271.13,271.745084
2018-11-20,267.3101,268.959,265.09,266.1,266.749688
2018-11-21,267.8,269.09,266.96,266.96,268.11873
2018-11-23,265.1,266.755,265.02,265.31,265.784446
2018-11-26,267.7581,269.53,267.31,269.47,268.663577
2018-11-27,268.45,270.35,267.62,270.32,269.441301
2018-11-28,271.6141,276.63,270.52,276.63,273.80442
2018-11-29,275.78,277.629,274.49,276.07,276.106648
2018-11-30,275.86,278.38,275.5,278.0,277.17971
2018-12-03,282.43,282.58,279.59,281.37,280.944898
2018-12-04,280.49,280.93,271.94,272.53,275.389491
2018-12-06,267.92,271.97,264.36,271.82,268.097517
2018-12-07,271.45,273.269,264.59,265.6,267.648398
2018-12-10,265.34,267.1199,260.5068,266.0,264.390312
2018-12-11,269.6117,269.82,264.41,266.05,266.956051
2018-12-12,269.48,270.9368,267.35,267.49,269.372826
2018-12-13,268.44,269.46,266.07,267.24,267.343541
2018-12-14,264.9,265.97,261.75,262.4,263.687368
2018-12-17,259.98,261.11,253.94,255.65,257.72118
2018-12-18,257.67,258.35,253.7127,255.62,256.7295
2018-12-19,255.59,259.826,249.73,251.74,254.730648
2018-12-20,250.2201,251.94,244.98,247.43,248.486028
2018-12-21,248.55,251.41,241.7201,242.35,245.823546
2018-12-24,240.8,242.0,236.04,236.09,238.782174
2018-12-26,237.73,247.89,235.46,247.67,241.064413
2018-12-27,244.33,250.07,240.67,250.06,244.102938
2018-12-28,251.03,252.88,247.945,249.33,250.159957
2018-12-31,251.04,251.63,248.99,251.61,250.526956
2019-01-02,247.54,252.7,247.4201,251.72,250.795214
2019-01-03,249.79,250.028,245.08,245.43,247.068577
2019-01-04,249.06,254.59,248.64,254.06,252.364425
2019-01-07,254.24,257.46,253.21,255.77,255.842206
2019-01-08,258.38,258.82,255.52,258.29,257.429404
2019-01-09,259.09,260.48,257.72,259.49,259.437969
2019-01-10,257.82,260.7,257.08,260.51,259.311571
2019-01-11,259.24,260.52,258.57,260.37,259.83117
2019-01-14,258.4,259.81,257.95,259.11,259.20723
2019-01-15,259.37,262.2,259.37,261.91,261.269925
2019-01-16,262.3601,263.5192,262.16,262.6,262.885229
2019-01-17,261.62,265.46,261.52,264.53,263.710014
2019-01-18,266.56,268.57,265.7,268.07,267.332662
2019-01-22,266.37,266.59,262.64,264.5,264.407598
2019-01-23,265.62,266.34,262.26,264.88,264.249898
2019-01-24,264.79,265.77,263.67,265.14,264.764038
2019-01-25,267.19,268.27,266.71,267.5,267.558211
2019-01-28,265.0,265.41,263.35,265.35,264.634368
2019-01-29,265.47,266.0942,264.075,264.98,264.989605
2019-01-30,266.67,270.12,265.85,269.23,268.292061
2019-01-31,269.12,272.03,268.9179,271.55,271.048742
2019-02-01,271.8,272.84,270.83,271.7,271.739534
2019-02-04,271.77,273.67,270.98,273.65,272.501022
2019-02-05,274.12,275.08,273.54,274.82,274.537168
2019-02-06,274.44,274.98,273.57,274.41,274.409218
2019-02-07,272.58,273.18,269.93,271.83,271.342871
2019-02-08,270.35,272.15,269.47,272.13,270.645733
2019-02-11,272.84,273.15,271.7,272.28,272.313039
2019-02-12,274.06,276.2,274.0,275.82,275.457856
2019-02-13,276.72,277.62,276.25,276.66,276.996429
2019-02-14,275.44,277.31,274.54,276.03,276.072043
2019-02-15,278.01,279.16,277.82,279.16,278.443032
2019-02-19,278.21,280.295,278.18,279.55,279.530991
2019-02-20,279.55,280.63,278.99,280.09,279.883827
2019-02-21,279.45,279.79,278.04,279.21,278.989736
2019-02-22,279.86,281.08,279.54,280.82,280.429237
2019-02-25,282.46,283.059,281.15,281.26,282.003309
2019-02-26,280.81,282.02,280.6587,281.05,281.288866
2019-02-27,280.28,281.31,279.2,280.91,280.487758
2019-02-28,280.66,281.18,280.06,280.32,280.536536
2019-03-01,282.2,282.62,280.56,282.31,281.812668
2019-03-04,283.3699,283.57,278.55,281.16,280.746621
2019-03-05,281.28,281.49,280.1402,280.8,280.97647
2019-03-06,280.87,280.88,278.68,279.01,279.738528
2019-03-07,278.53,278.66,275.74,276.76,276.933866
2019-03-08,274.58,276.33,274.1,276.2,274.983085
2019-03-11,276.96,280.35,276.94,280.21,279.294017
2019-03-12,280.79,281.8,280.62,281.2,281.264159
2019-03-13,282.23,284.13,282.04,283.15,283.322044
2019-03-14,283.14,283.5988,282.4335,283.01,283.03662
2019-03-15,283.56,285.21,283.33,284.28,284.342702
2019-03-18,284.57,285.67,284.33,285.41,285.074037
2019-03-19,286.51,287.395,284.444,285.54,286.104498
2019-03-20,284.06,285.38,282.19,283.39,283.69876
2019-03-21,282.51,287.07,282.49,286.57,285.596609
2019-03-22,285.12,285.71,281.07,281.16,282.938669
2019-03-25,280.77,282.0798,279.53,280.91,280.770823
2019-03-26,282.87,284.0897,281.45,282.96,282.847452
2019-03-27,283.02,283.66,279.835,281.58,281.697082
2019-03-28,282.25,283.1,280.96,282.69,282.171982
2019-03-29,284.31,284.74,283.03,284.56,284.061195
2019-04-01,286.64,288.08,286.35,287.85,287.244641
2019-04-02,287.97,288.16,287.04,287.92,287.761727
2019-04-03,289.25,289.7,287.675,288.44,288.869546
2019-04-04,288.74,289.39,287.95,289.13,288.795194
2019-04-05,289.86,290.56,289.54,290.45,290.217722
2019-04-08,290.03,290.85,289.31,290.77,290.135835
2019-04-09,289.73,290.0228,288.66,289.27,289.319238
2019-04-10,289.72,290.34,289.27,290.22,289.790738
2019-04-11,290.77,290.78,289.53,290.2,290.114516
2019-04-12,291.97,292.44,291.21,292.16,291.929955
2019-04-15,292.24,292.31,291.04,291.92,291.646282
2019-04-16,292.92,292.98,291.46,292.14,292.361912
2019-04-17,293.38,293.39,290.94,291.37,291.68638
2019-04-18,292.09,292.28,290.62,292.0,291.713937
2019-04-22,291.13,292.4,291.04,292.3,291.852515
2019-04-23,292.65,295.105,292.4017,294.84,294.442933
2019-04-24,294.7533,295.1399,294.06,294.22,294.627918
2019-04-25,294.13,294.76,292.68,294.04,294.159864
2019-04-26,294.11,295.5,293.2133,295.47,294.469723
2019-04-29,295.51,296.46,295.4067,295.79,295.929354
2019-04-30,295.49,296.33,293.9099,295.94,295.368987
2019-05-01,296.73,296.93,293.77,293.8,295.626707
2019-05-02,293.64,294.68,291.49,293.26,293.166594
2019-05-03,294.79,296.33,294.57,296.01,295.735601
2019-05-06,291.22,295.28,290.88,294.9,293.474884
2019-05-07,292.13,292.79,287.75,289.91,290.098387
2019-05-08,289.55,291.38,288.82,289.52,290.13279
2019-05-09,287.2,289.24,285.23,288.72,287.385917
2019-05-10,287.59,290.9008,284.21,290.0,287.471637
2019-05-13,284.31,285.4,281.84,282.8,283.162196
2019-05-14,283.91,287.0231,283.75,285.32,285.57308
2019-05-15,283.5,287.7,283.25,287.03,286.106429
2019-05-16,287.77,291.17,287.71,289.56,289.845122
2019-05-17,287.09,290.54,287.08,287.9,288.566762
2019-05-20,286.05,287.3656,285.05,285.98,286.152697
2019-05-21,287.77,288.86,287.49,288.48,288.282184
2019-05-22,287.35,288.6,287.0599,287.65,287.765655
2019-05-23,285.1,285.1099,282.47,284.06,283.667493
2019-05-24,285.66,286.12,284.01,284.76,284.960356
2019-05-28,285.02,286.075,282.08,282.08,284.347617
2019-05-29,280.78,281.2,278.56,280.24,279.861994
2019-05-30,280.96,281.92,279.68,280.87,280.819948
2019-05-31,278.06,278.96,277.11,277.3,277.779584
2019-06-03,277.15,278.39,274.9,276.38,276.49575
2019-06-04,278.96,282.5759,278.47,282.44,280.825668
2019-06-05,284.25,284.9,282.211,284.86,283.851987
2019-06-06,285.21,287.495,284.49,286.76,285.863847
2019-06-07,287.9,290.83,287.7,289.67,289.76724
2019-06-10,291.36,292.81,290.87,291.0,291.647717
